tweet,label
فالحقيقة من الأحسن تبقي رئيس الحكومة حيث إحساس لي عندي كيقول إلي مبقاش الحزب ديالكم فالرءاسة .. غادي توقع شي حاجة ! نتوما بعدا كتحسوا بالفقير حيث كبرتوو مع الفقراء   .. ..الله يوفقكم علي فعل الخير وتحياتي',2
@user wakha fl mnam inshallah hhhhhhhhh,0
hadchi mnin katkoni kharja f zan9a rah katchofi ghalat dyalhom anahom 3acho hyathom 3adi wnsaw camera,2
chkoun houma had jouj 9ol 9ol,1
من ينتقد بن كران هم خصوم معارضة لى خاصها هي سلطة لا تهتم لوضعية مواطن,2
lach 7ta matsada9nta li tstahel lmlayeen ijiw m3ak o tji m3ahomrbi yi7fdak,0
hhh fhamator ma3arfnach 3lach dawyin,1
"الحقوق المهضومة"""""""""""""""" '",2
merci bghrit nwlak wach ibtissam dart photo scene,1
گوتيريس فقمة المناخ: البشرية أمام خيار التعاون أو الهلاك,1
@user momo hadi hadiya lik nta li sahamti ffadihat hanan li katbghik yarit tfaraj fih mzyan ou bitama3oun https://t.co/Bynp1WCE2z,2
"بعد معلومات من “الديستي”.. كميات كبيرة ديال الغبرا تحجزات فالدخلة ديال مكناس وجوج متورطين تشدو – تصويرة,",1
Hada insane fahem denya ghalat... (lli bna machi lli mpartagi) https://t.co/fgJzjgleSx,1
نريد استيراد حكومة من اليابان,2
اللهم انصر الاسلام و المسلمين واعلي راية الحق و نصر اخواننا في فلسطين يارب العالمين',0
wach hadchi du marche badr vrai,1
جامعة وهمية نوضات روينة فالسودان.. من 2012 وهي خدامة وكتعطي دبلومات مزورة,1
علماء الكلام الفارغ لا يزيدو و لا ينقصو البشرية بشيء.',0
"فحملة بتنسيق مع “الديستي”.. الفرقة الوطنية طيحات ريزو متورط فإطلاق النار فتصفية حسابات بين بزناسة – تصاور,",1
بنات ليفار أول فرقة نسوية مغربية كتأهل لفينال عصبة إفريقيا وغادي يلعبو ضد صن داونز,1
"“نفاق” الشيخ عويطة لي نشط انطلاقة “فرصة”. آراء متطرفة ضد مؤسسات الدولة واتهم وزارة الأوقاف بخدمة البام فالانتخابات وسب الاحرار وشكك فقدرات الاجهزة الأمنية وشبه اخنوش بالسيسي ودافع على تركيا ضد بلادو,",1
merayam momkin chi tliba ghira pliz manak,1
سامسونج هيا التوب ها الاس 6 عندي و شحال من مرة طاح و مزال خدام السلعة د الشينوا منشريهاش و تبقى غا هي',0
"قضية أحداث “دورة 7 فبراير” فجماعة فاس.. ها شنو قررات المحكمة الإدارية اليوم,",1
الفقر الفقر الفقر ',2
كريس روك ما بغاش يرجع لمسرح الجريمة.. الأوسكار اختارت مقدم آخر للحفل الجاي,1
mafhmtch harama wlkin ana mt2kda bghiti tqsd chi haja zwina,0
al3a9id kan dima 3a9id,1
"بعد استئناف حركة النقل الجوي.. أكثر من جوج مليون و228 ألف مسافر اللي استقبلاتهم بلادنا فهاد الفترة,",1
التحالف مع بن كيران لصالح الشعب المغربي,0
daba wach hada tanz oula hna hmir oulz ils nous prennent pour des hmirs 100 000 par mois ou mskine yallah ferech salon bazzaz,1
@user @user hadik b9at w li kayghni mzian khrej hadi hya lhyat hahahaha,0
khti mmalki ntiya fatana hta lhaad darajaa fin chftih kidhk 3lihom howa dima ki3amlhom mzian khalik ghi f hanane obaraka,2
"لقاو مفتش شرطة شانق راسو وسط دارو فالعيون,",1
hanya safi kant bha chi 7aja ntwasal m3a ibtisam sa3a sa marche mrc,1
matnssach hadou rah 3ndhoum l7arb 3afak,2
حنا كلنا مغاربة نتضامنوا كاملين سواء كان سعد لمجرد أو محسن فكري,0
la tomatil lmaghrib safi khalihom y9olo li bghaw,1
@user w matsw9i tal l9am9oum w ligal chi 7aja 3tih 3lach yedor,2
الله إطلق سراح خونا لفنان سعد لمجرد ،و لا ننس الله يرحم خونا محسن فكري  {إن الله و إن  إليه راجعون},0
شاب شعرو شاب في ريعان الشباب ',2
@user @user ana rakanjibha f rassi kanchof dak sda3 katb9a fiya ibtissam ..chhal dmo3 nezelt bareh o diima ..,2
ولا سحور بابا عيشور ',2
يارب تحفظ بلادنا من طنجة إلى لكويرة وتحفظ ملكنامحمد السادس,0
hadi al kharya sa7liya,1
الله انتقم من هاد الحكومة هي ليوصلاتنا لهاذ الحالة .شحال هادي ودعنا القمع ديال السلطة وهاد الخوانجية رجعوه,2
منتهى الاستهتار بمؤسسة البرلمان.',2
كلنا : لا نريد ياسمين بادو وغلاب في الوزارة,2
حزب العدالة والتنمية لحد الان مكاين حتتتتتتى شي حزب منو و انشاء الله ولاية ثانية ل بنكيران,0
msbougha mn ch7al hadi rni,1
awdii tan del n7es bhad cho3or f valorant hhhhh wa7d nhar jit bit nchpi wa7d l weapon o ma janich 3arfti kent bit nheress pc,2
الجيش الموريتاني صيفط وحدات عسكرية لإبعاد المنقبين من حدا المنطقة العازلة,1
من إيطاليا كلنا محسن فكري,0
7biba dyali betissem 7na bgina social media plzz rah twa7achnaaak bzaaaf a3amri rah les fans mab9awsh kaydaklo,0
ghir goli lihom hena harb dyalna khayba sawli batma o 3a2itha o 3enza li kijbad ibtissam kandamouh khalouna mazyanin,2
akbar ghalat drt fhyati howa fach chdit lbac kmelt 9rayti flmghrib 🤦🏽‍♂️,1
@user hassan goliya matbdlch ra2yk f rapha???,1
@user @user @user hhhhhhh wayhhh ana koblatiya onta malk kaydahkoni likaykatbo jarida bach yalah i3ayrona makantsartoch lihom,2
"فضيحة بادي تعاودات بمنطقة الغندوري بطنجة.. بعدما كشفتها “گود” معطيات جديدة ورطات “السي دي جي” ف الفضايح والتلاعبات,",1
@user pff rah tays7ab lih hadik li jawbato hya ibtissam,1
"Jamais Tchufnni Kantbka b 3afak chufo li Waaaasiiiiiit, Tay9 f rassi... """""""" ~ @user https://t.co/5CDG1bY8ku",0
نريد دوله العداله في ظل محمد السادس الله يحفظو,0
حزب النذالة والتعمية مصيره هو مزلة التاريخ.',0
الوداد كيوجدو 3 اللعابا للبطولة والعصبة,1
وفقكم الله لما فيه خير البلاد والعباد ، وجعل لكم على الحق اعوانا',0
اذا وصلت الى 40في المئة اعلموا ان وزارة الداخلية نفخات فيها,2
ahlan b a7ssan w a7la adil ntmana nchoufek oneday,0
الرجولة تصنع في الحسيمة,0
kaysayfto lk f gmail dyalk,1
. انت فنان ياحبيبي',0
عار وحيف ان تعامل دكتوراه الطب كاماستر في منظومة الاجور بالمغرب. ',2
انا مسلمه ومحمد نبيي وافتخر',0
الاطار المظلوم من الجامعه والفروق الوطنیه بمساعدت الاعلام الریاضی المغربی الفاشل یزغرتون ویطبلون للاجانب وینسون اهل البیت .',2
"“تي جي في” بين اكادير ومراكش باقي معطل.. وزير النقل: التكلفة 75 مليار درهم وخصنا حلول مبتكرة لتمويل هاد المشروع,",1
salut tasrihet hanane machi zwina tu peux la changer stp,1
#IbtissamTiskat Li maghribi o 3Ziza 3lih ibtissam unfollow et bloque l konan daba yallah http://t.co/rROnSeaU1k hit zad fih bazaf .,2
maryoma matsad3i rsak m3a l3anz ra sar7in masak chwiya ydo5lo kouri hhhhhh,1
المستوى لي وصلات ليه العدالة و التنمية طالع بزاف الى درجة ان هذه المناظرة ما كان عندها اثر على الحملات الانتخابية و نسبة المشاهدة ضعيفة,0
هاد العتماني شخصيتو ضعيفة بزاف ومصالحش يكون رئيس الحكومة',2
ylh lahdt bli bdl tof hhhhhhhhhhhhhhhhhh,1
wa ana ghir had liyamat mamsalyach lhadchi ama dik hadra dial 7choma kont ta ana ngolha,2
العز لناس الحسيمة,0
الله يحفظ بلادنا وبن كيران معندوش علاقة بهاذ المصيبة اللي وقعت ف الحسيمة ومنخلطوش,0
tay yemechiw yejibouhoum men deyour lhopital f limousine la loool,1
لا اخالفك مهما اختلفنا ولكن لماذا لم يضحي بن كيران من رواتب و إمتيازات الوزراء و البرلمانيين وووووو مثلا,0
اللهم لا تحرمنا من هذا المقام يا رب.',0
chkon hnaaa li ba9i fay9 nykamal m3ana,1
وتكوون ايامك مليئه بالنجاح لانك موهبه ممتاازة وبالتوفيق ان شاءالله ف جميع اعمالك ',0
@user lklb d baat lklbaa d3a mehdi o kddb 3lih ohit howa 3ndo ma3aref ghaykhrej3lih wsslha l hespres chdoh dolm ls9 fih kolch chmata,2
"“إل اسبانيول” : ها علاش المغرب كيشكل تهديد عسكري لإسبانيا,",1
"تقرير رسمي.. مساحة كل محابسي فالسجون هي 1,93 متر والمندوبية معولة على بناء حبسات جديدة لمواجهة الاكتظاظ,",1
"قالوها فالقصر ديال الخياط المحرشي فالرباط..قادة البام: مكاينش تعديل حكومي,",1
aaaaaah w ana nfhm 3lach yalah badyin hhhhh had lknya 3ndek makhafyach 3lia,1
mais non cest pas vrais 😂😂😂 wa chty kunt dima kanqulk dak lqet katquli raha qteta,1
صراحة هاد سيدة هي بقعة ضوء فالسياسة المغربية .,0
أملنا في صاحب الجلالة الملك محمد السادس إيقاف هذا الموضف الذي يهدد المواطنين,0
que la vérité bbb lach nekdeb o ana kawni mostami3 kanchuf akhla9 l fanan 9bal men sawt dyalo o nti tjam3u fikk bjuj y,0
وهل ننتظر من الداخلية التي اعطت التعليمات ان تعترف طووووووز على دولة,2
"قواعد جوية مغربية واجدة لاستقبال طيارات “إف-16 – بلوك 72” الأمريكية,",1
"اصطدام بين باطو وزودياك حدا ميناء طنجة المتوسط,",1
ana min fans ibtissam sawatat l mohamed chahine,0
درس لمن أراد خراب عز لولاد ناس حسيمة,0
ouiiiii fa9ssounii hadak rapha ra khatirrr howa w 3abas mn lawal mahmalthomch,2
ana mohim 3adi howa ibtissam 7it inssana katstahal,0
إحذروا أيها المغاربة الأحرار هذه صورة لشبان خارج الوطن والبضبط من الجزائر,0
البكاء ليس سمت الرجال ..البكاء سلطة الضعفاء لكسب التعاطف ..انا لست ضد بنكيران وانما الرجل الصالح هو الذي يفعل ما يقول ولا يبكي الا عند النصر,2
@user Masm3tuuch mzn hya kant kathdar liha 3la chi hed dina m3awda l hanan O frhana Katghnilha hanan oghnya dlhob Ohya tgolha skti,1
لا حول ولا قوة الا بالله و المسيرين في هذا البلد يعيشون بخير ماذا نقول حسبي الله ونعم الوكيل',2
wayeh ta ana hadchi li ban li,1
Simana f casa simana f rbat nrta7 m3a kri 3yit mn had zmr,2
"شركة أسترالية غادي توجد دراسة بيئية دمشروع خط أنبوب الغاز بين المغرب ونيجيريا,",1
مخطط اليهود واضح اليوم سيطرة على القدس وغدا تهجير أهلها المقدسيين وهدم الأقصى',2
hhhhhhhhhhhhhhh lmaghrib diyal bak akbirt l9hab chofi ghi tswirtk 3ad dwi 3la lalak,2
بعد تدخل أخنوش: أزمة نقابة التعليم العالي مع ميراوي سالات وها علاش اتفقو بحضور وزير الميزانية,1
المغرب في خطر وعنصريو الأمازيغية يلعبون بالنار وبمستقبل المغاربة ',2
تحية لناس الحسيمة المغاربة الحرار,0
نناشد سيادتكم مجددا للتدخل لدى السيد وزير التعليم العالي من أجل صرف المنحة المجمدة لطلبة الماستر حاملي إجازات...فالله شاهد علينا أننا في حاجة ماسة لها فبدونها نجد صعوبة في إستكمال الدراسة... وشكرا مسبقا.',0
@user hadi kan jabha MOMO malikat jamal dyal chi 7aja 3arbia hhhhhhh meghribia,0
@user Machi ghir Nta Hhhh zaama ana ma zouinach !,2
كلنا محسن  لا للحكرة لا للتفقير لا لطحن المواطن ويلا بغات تشعل تشعل اصلا كلشي مطحون,0
ولا غايتحالف مع تماسيح شلاهبي لاخور  ....,2
"منتخبون كيتسناو العزل.. شي وحدين منهم نقابيين ونافذين مبغاوش يتفارقو مع مصالحهم وبغاو يتجاهلو مذكرة لفتيت بالحماية الحزبية.. ومصدر لـ”كود”: تضارب المصالح سالا وقتو واللي ماستاقلش عندو العزل,",1
vue leffectif li 3ndna haliyane kifma bgha ikoun le tirage la khawfa 3lina had tirage dial botola ma3reft kidayer mafhmt fih wlo,1
واش هادي الحسيمة كاملة هههههههههههههههه كون غير جبتوها حدانا,2
